id,title,stage,concept_origin,generation_model,generation_prompt,product_type,source_bestseller,batch_id,replaces_design_id,generation_run_id,design_brief_id,provenance_class,best_color,created_at,updated_at,deleted_at
2097,90s cassette tee,published,new,nb2-4k,"distressed cassette for a vinyl collector, nostalgic mood, 4 colors",tee,,batch_20260406_1,,a9a3ca91-84af-a1c4-0997-8e47518b661b,20971,full,heather navy,2026-04-06T08:57:00+00:00,2026-04-07T21:57:00+00:00,
2098,90s piano keys tee,mockup_approved,new,nb2-4k,"retro piano keys for a drummer, nostalgic mood, 2 colors",tee,,batch_20260328_4,,61d24827-fe96-1917-9694-390a5a91e7ca,20981,full,navy,2026-03-28T19:29:00+00:00,2026-03-31T00:29:00+00:00,2026-02-23T01:31:00+00:00
2099,60s vinyl record tee,approved,new,nb2-4k,"bold graphic vinyl record for a drummer, nostalgic mood, 4 colors",tee,,batch_20260505_1,,659ee669-82b6-b700-8dec-ff6656932912,20991,full,MG,2026-05-05T04:28:00+00:00,2026-05-05T06:28:00+00:00,
2100,80s turntable tee,approved,variation,nb2-4k,"line art turntable for a guitarist, rebellious mood, 2 colors",tee,bs_33,batch_20260306_6,2077,bde907b1-d9c0-945b-d1db-8f5f70115dc0,21001,full,MG,2026-03-06T09:44:00+00:00,2026-03-06T16:44:00+00:00,
2101,80s cassette tee,mockup_approved,new,nb2-4k,"watercolor cassette for a vinyl collector, proud mood, 2 colors",tee,,batch_20260310_5,,e58e3904-0bb2-15b1-9426-076c2685f6fa,21011,full,heather navy,2026-03-10T05:37:00+00:00,2026-03-10T20:37:00+00:00,
2102,50s piano keys tee,approved,new,nb2-4k,"distressed piano keys for a drummer, chill mood, 2 colors",tee,,batch_20260219_1,,716dfc14-e10f-242d-d964-d2ff4c92a9aa,21021,full,black,2026-02-19T22:18:00+00:00,2026-02-21T15:18:00+00:00,
2103,90s cassette tee,declined,new,gpt-image-2,"vintage cassette for a saxophonist, rebellious mood, 2 colors",tee,,batch_20260105_1,,47c9d182-e193-1eb8-3122-de717fb749fd,21031,full,charcoal,2026-01-05T15:43:00+00:00,2026-01-06T05:43:00+00:00,
2104,60s music notes tee,approved,new,recraft-crisp,"line art music notes for a metalhead, proud mood, 5 colors",tee,,batch_20260328_6,,beee7d9c-0495-ee17-4c80-8f05f1cb74d4,21041,full,heather navy,2026-03-28T19:59:00+00:00,2026-03-31T17:59:00+00:00,
2105,70s microphone tee   ,live,new,recraft-crisp,"retro microphone for a country fan, rebellious mood, 4 colors",tee,,batch_20260418_5,,71dd0e89-a4c7-ae21-f8ab-1763cf25882c,21051,full,black,2026-04-18T17:37:00+00:00,2026-04-19T21:37:00+00:00,
2106,80s piano keys tee,ready_for_ads,variation,fal-flux,"line art piano keys for a classical musician, rebellious mood, 3 colors",tee,bs_104,batch_20260319_2,2072,1c57b189-bf1c-0e84-8d65-3407fb113805,21061,full,white,2026-03-19T01:16:00+00:00,2026/03/19 02:16,
2107,50s amplifier tee,live,variation,fal-flux,"watercolor amplifier for a country fan, rebellious mood, 4 colors",tee,bs_30,batch_20260401_3,2068,38245e94-91c4-e75e-8229-e4cbeaa09204,21071,full,heather navy,2026-04-01T01:44:00+00:00,2026-04-02T13:44:00+00:00,2026-03-24T23:07:00+00:00
2108,60s piano keys tee,live,new,gpt-image-2,"retro piano keys for a guitarist, rebellious mood, 4 colors",tee,,batch_20260120_2,,07f365ab-6b0e-2b37-cf82-74a96fe8f668,21081,full,MG,2026-01-20T04:36:00+00:00,2026/01/20 07:36,
2109,60s turntable tee,approved,variation,recraft-crisp,"distressed turntable for a classical musician, nostalgic mood, 4 colors",tee,bs_15,batch_20260219_2,2083,85376f2e-bc0d-ded4-05af-139febef6c5b,21091,full,heather navy,2026-02-19T03:49:00+00:00,2026-02-20T21:49:00+00:00,
2110,modern microphone tee,approved,variation,nb2-4k,"distressed microphone for a producer, funny mood, 2 colors",tee,bs_57,batch_20260107_5,2090,1d9489ab-8858-ae70-a101-1d8edb9645af,21101,full,sports grey,2026-01-07T21:25:00+00:00,2026-01-08T15:25:00+00:00,
2111,50s cassette tee,mockup_approved,variation,nb2-4k,"bold graphic cassette for a drummer, nostalgic mood, 6 colors",tee,bs_55,batch_20260318_2,2081,62bf95e3-c211-4e78-cdf9-e31b4d28f323,21111,full,sports grey,2026/03/18 05:11,2026-03-21T05:11:00+00:00,
2112,70s vinyl record tee,mockup_approved,new,recraft-crisp,"line art vinyl record for a guitarist, nostalgic mood, 5 colors",tee,,batch_20260216_4,,d2b090b1-e5c5-2a6e-6f49-7b4bf47d7392,21121,legacy-pre-funnel,MG,2026-02-16T10:41:00+00:00,2026-02-18T01:41:00+00:00,
2113,70s music notes tee,mockup_approved,new,nb2-4k,"bold graphic music notes for a producer, nostalgic mood, 3 colors",tee,,batch_20260320_4,,1ad64dfc-1337-0523-b55d-6be044a1c965,21131,full,MG,2026-03-20T15:44:00+00:00,2026-03-21T03:44:00+00:00,2026/03/14 17:14
2114,modern guitar tee,live,variation,fal-flux,"bold graphic guitar for a classical musician, proud mood, 4 colors",tee,bs_99,batch_20260607_4,2087,073b8ce5-7193-f948-09a9-dfdbbc70424b,21141,full,MG,2026-06-07T02:45:00+00:00,2026-06-09T11:45:00+00:00,
2115,80s vinyl record tee,live,new,recraft-crisp,"retro vinyl record for a metalhead, rebellious mood, 4 colors",tee,,batch_20260209_2,,8f09931b-bb91-931a-0000-8ab58117847e,21151,full,white,2026-02-09T10:02:00+00:00,2026-02-11T15:02:00+00:00,
2116,90s cassette tee,mockup_approved,new,recraft-crisp,"distressed cassette for a vinyl collector, nostalgic mood, 6 colors",tee,,batch_20260322_5,,f2bb38fc-f3b3-c6c4-b553-d62c04d4c55e,21161,full,royal,2026/03/22 15:43,2026-03-25T00:43:00+00:00,
2117,modern headphones tee,approved,new,gpt-image-2,"watercolor headphones for a country fan, chill mood, 6 colors",tee,,batch_20260104_3,,2f296bb2-b616-c1b6-edd9-ded0d7fc86d1,21171,full,heather navy,2026-01-04T22:14:00+00:00,2026-01-05T21:14:00+00:00,
2118,modern piano keys tee,approved,new,recraft-crisp,"distressed piano keys for a country fan, proud mood, 2 colors",tee,,batch_20260209_3,,77e579b9-1ef9-3067-f900-d420d0bb4044,21181,full,sports grey,2026-02-09T18:25:00+00:00,2026-02-10T04:25:00+00:00,
2119,modern cassette tee,gate_review,variation,gpt-image-2,"distressed cassette for a producer, proud mood, 4 colors",tee,,batch_20260216_4,2103,047f7c17-999c-8d04-7972-7939bfcace2d,21191,unlinked-post-funnel,royal,2026-02-16T01:18:00+00:00,2026-02-16T16:18:00+00:00,
2120,90s headphones tee,mockup_approved,new,fal-flux,"vintage headphones for a metalhead, nostalgic mood, 5 colors",tee,,batch_20260116_4,,294638cf-3f33-cb12-936f-9d07aff52755,21201,full,heather navy,2026/01/16 10:45,2026-01-18T21:45:00+00:00,
2121,70s headphones tee,approved,new,recraft-crisp,"retro headphones for a country fan, nostalgic mood, 6 colors",tee,,batch_20260109_5,,b66d2658-2344-f98f-92e0-7eab5e07ac8d,21211,full,black,2026/01/09 00:15,2026-01-09T01:15:00+00:00,
2122,50s cassette tee,mockup_approved,new,gpt-image-2,"line art cassette for a guitarist, rebellious mood, 5 colors",tee,,batch_20260530_3,,4d73da86-f099-b621-ceca-6ee704851c47,21221,legacy-pre-funnel,royal,2026-05-30T15:46:00+00:00,2026-05-31T10:46:00+00:00,
2123,80s vinyl record tee,published,new,recraft-crisp,"vintage vinyl record for a classical musician, nostalgic mood, 3 colors",tee,,batch_20260517_2,,eaea1016-a53c-d47d-ca33-cf44469cecba,21231,full,black,2026/05/17 23:27,2026/05/20 23:27,
2124,80s music notes tee,live,new,gpt-image-2,"vintage music notes for a metalhead, rebellious mood, 3 colors",tee,,batch_20260207_4,,6e4dae67-7370-849f-17bd-0b7b13d0b479,21241,full,MG,2026-02-07T08:01:00+00:00,2026-02-10T01:01:00+00:00,2026-04-26T15:44:00+00:00
2125,50s music notes tee,mockup_approved,new,recraft-crisp,"vintage music notes for a drummer, rebellious mood, 3 colors",tee,,batch_20260125_4,,083ec949-58f0-c208-d8ae-10894299251e,21251,full,black,2026-01-25T07:14:00+00:00,2026-01-27T06:14:00+00:00,
2126,60s piano keys tee,live,new,recraft-crisp,"line art piano keys for a producer, chill mood, 5 colors",tee,,batch_20260428_5,,b9dd47ac-1356-5ce2-1533-65e2058e9436,21261,full,MG,2026-04-28T11:47:00+00:00,2026-04-30T02:47:00+00:00,
2127,60s guitar tee,approved,variation,recraft-crisp,"vintage guitar for a drummer, funny mood, 2 colors",tee,bs_75,batch_20260417_3,2109,9a4828cc-9258-b1f6-02b8-209fa334e7e6,21271,full,black,2026-04-17T00:00:00+00:00,2026/04/17 00:00,
2128,70s turntable tee   ,approved,new,nb2-4k,"retro turntable for a classical musician, funny mood, 2 colors",tee,,batch_20260409_3,,3ee988cf-dfa3-ec82-c3ec-263bc853f888,21281,full,charcoal,2026-04-09T01:08:00+00:00,2026-04-11T03:08:00+00:00,
2129,  90s turntable tee,live,new,gpt-image-2,"line art turntable for a guitarist, nostalgic mood, 4 colors",tee,,batch_20260605_2,,5be92a33-ac87-4af4-430e-37bdc4d25e30,21291,full,sports grey,2026-06-05T02:41:00+00:00,2026/06/06 10:41,
2130,90s piano keys tee,approved,variation,nb2-4k,"retro piano keys for a country fan, proud mood, 3 colors",tee,bs_82,batch_20260322_2,2125,8b660d48-593a-125c-8da5-2a86422a10d2,21301,full,sports grey,2026/03/22 22:16,2026-03-22T22:16:00+00:00,
2131,80s turntable tee,declined,variation,recraft-crisp,"vintage turntable for a drummer, nostalgic mood, 5 colors",tee,bs_101,batch_20260208_3,2129,f90719ec-e421-bfeb-0a8a-de29f01e8813,21311,full,heather navy,2026-02-08T06:52:00+00:00,2026-02-09T04:52:00+00:00,
2132,70s cassette tee,approved,variation,nb2-4k,"retro cassette for a drummer, chill mood, 4 colors",tee,bs_65,batch_20260608_1,2128,e46c54dd-a353-430d-dc7a-853374e66722,21321,legacy-pre-funnel,sports grey,2026-06-08T17:16:00+00:00,2026-06-09T04:16:00+00:00,
2133,60s turntable tee,published,new,gpt-image-2,"distressed turntable for a drummer, chill mood, 2 colors",tee,,batch_20260417_5,,d14bd7ca-6f9e-22ee-9527-1aee5456a646,21331,full,MG,2026-04-17T23:20:00+00:00,2026-04-20T23:20:00+00:00,
2134,  70s guitar tee,approved,variation,nb2-4k,"retro guitar for a producer, proud mood, 5 colors",tee,bs_74,batch_20260130_2,2097,61a77aa9-b102-ad62-771a-402e307e2657,21341,full,sports grey,2026-01-30T14:07:00+00:00,2026-02-01T13:07:00+00:00,
2135,80s headphones tee,ready_for_ads,variation,nb2-4k,"retro headphones for a saxophonist, rebellious mood, 2 colors",tee,bs_63,batch_20260210_5,2130,2030035d-b1a1-c753-a446-d7deefa293aa,21351,full,sports grey,2026-02-10T06:04:00+00:00,2026-02-10T22:04:00+00:00,
2136,90s cassette tee,approved,new,gpt-image-2,"retro cassette for a country fan, proud mood, 3 colors",tee,,batch_20260414_1,,44ace587-328c-11f9-06dd-37c80629f529,21361,full,black,2026-04-14T18:05:00+00:00,2026-04-16T22:05:00+00:00,
2137,modern microphone tee,published,variation,fal-flux,"bold graphic microphone for a vinyl collector, nostalgic mood, 4 colors",tee,bs_94,batch_20260325_2,2124,3965842b-c4c1-f7ea-a729-9e4246d81227,21371,full,royal,2026-03-25T01:45:00+00:00,2026-03-25T10:45:00+00:00,
2138,70s vinyl record tee,declined,variation,recraft-crisp,"line art vinyl record for a producer, proud mood, 2 colors",tee,bs_59,batch_20260129_3,2136,b3edd53c-7673-65be-27a4-3aafbb4414be,21381,full,sports grey,2026-01-29T18:24:00+00:00,2026-01-31T22:24:00+00:00,
2139,modern turntable tee,mockup_approved,variation,gpt-image-2,"retro turntable for a classical musician, chill mood, 4 colors",tee,bs_90,batch_20260305_1,2129,514e8182-0171-bbe0-d1d2-e84423928659,21391,full,black,2026-03-05T19:24:00+00:00,2026-03-07T19:24:00+00:00,
2140,60s amplifier tee,live,variation,recraft-crisp,"line art amplifier for a producer, proud mood, 5 colors",tee,bs_100,batch_20260221_3,2132,32c93b58-825c-3485-1b69-7fb8bc5f005e,21401,full,navy,2026-02-21T08:00:00+00:00,2026-02-23T17:00:00+00:00,
2141,60s cassette tee,live,variation,nb2-4k,"line art cassette for a metalhead, funny mood, 2 colors",tee,bs_114,batch_20260417_2,2124,f757978d-2595-5d5b-14b1-1e1e3507db97,21411,legacy-pre-funnel,royal,2026-04-17T14:23:00+00:00,2026-04-20T12:23:00+00:00,
2142,60s cassette tee,live,variation,gpt-image-2,"vintage cassette for a vinyl collector, funny mood, 5 colors",tee,bs_118,batch_20260331_2,2109,09033636-493c-929c-fe0a-47e29c15d4b1,21421,full,black,2026-03-31T03:05:00+00:00,2026-03-31T05:05:00+00:00,
2143,modern music notes tee,mockup_approved,variation,nb2-4k,"distressed music notes for a classical musician, proud mood, 3 colors",tee,bs_46,batch_20260108_5,2136,8a15fdcf-2467-b3f1-0832-50ae477e2006,21431,full,black,2026-01-08T20:29:00+00:00,2026-01-11T17:29:00+00:00,
2144,50s microphone tee,declined,variation,fal-flux,"bold graphic microphone for a vinyl collector, proud mood, 4 colors",tee,bs_101,batch_20260329_3,2130,573db131-4058-5113-5bcc-f2fa02708cae,21441,full,royal,2026-03-29T15:44:00+00:00,2026-03-30T08:44:00+00:00,
2145,modern cassette tee,published,variation,fal-flux,"retro cassette for a saxophonist, rebellious mood, 3 colors",tee,,batch_20260323_2,2128,3627061f-40be-07a3-4ba5-29142be1ceb5,21451,full,heather navy,2026-03-23T23:45:00+00:00,2026-03-25T11:45:00+00:00,
2146,90s turntable tee,mockup_approved,new,gpt-image-2,"distressed turntable for a guitarist, funny mood, 2 colors",tee,,batch_20260515_2,,8867b1cc-ac04-abde-caa6-27b2a8ea6393,21461,legacy-pre-funnel,navy,2026-05-15T11:08:00+00:00,2026-05-17T04:08:00+00:00,
2147,60s cassette tee,published,new,gpt-image-2,"distressed cassette for a drummer, funny mood, 4 colors",tee,,batch_20260508_5,,f44c1b7c-edd0-6b90-b8bd-72aa19aaf0d9,21471,legacy-pre-funnel,charcoal,2026-05-08T05:50:00+00:00,2026-05-09T22:50:00+00:00,2026-02-16T06:15:00+00:00
2148,modern music notes tee,approved,variation,recraft-crisp,"vintage music notes for a vinyl collector, rebellious mood, 3 colors",tee,bs_52,batch_20260609_4,2114,a8766a1c-2fd9-2ad0-0f8b-7c84dbe4ea44,21481,full,navy,2026-06-09T00:35:00+00:00,2026-06-10T10:35:00+00:00,
2149,60s piano keys tee,published,new,nb2-4k,"distressed piano keys for a vinyl collector, nostalgic mood, 5 colors",tee,,batch_20260425_2,,453c3fbf-848c-b606-98ee-70eca4d6fbbd,21491,legacy-pre-funnel,sports grey,2026-04-25T15:58:00+00:00,2026-04-25T19:58:00+00:00,
2150,70s guitar tee,mockup_approved,new,fal-flux,"distressed guitar for a classical musician, proud mood, 5 colors",tee,,batch_20260222_6,,0ad4ab94-6334-fa21-f51e-b4b9fa229575,21501,full,charcoal,2026-02-22T05:39:00+00:00,2026-02-23T02:39:00+00:00,
2151,modern sheet music tee,published,variation,gpt-image-2,"bold graphic sheet music for a guitarist, nostalgic mood, 2 colors",tee,bs_82,batch_20260119_1,2123,8a0798ce-27d6-324b-2474-3b2fe1d52929,21511,full,charcoal,2026-01-19T11:55:00+00:00,2026-01-22T08:55:00+00:00,
2152,80s vinyl record tee,approved,variation,gpt-image-2,"vintage vinyl record for a saxophonist, nostalgic mood, 4 colors",tee,bs_86,batch_20260427_5,2150,2455cc21-41da-a715-feb7-40675e3ef870,21521,legacy-pre-funnel,heather navy,2026-04-27T09:40:00+00:00,2026/04/30 05:40,
2153,80s headphones tee,mockup_approved,variation,nb2-4k,"watercolor headphones for a producer, chill mood, 3 colors",tee,bs_83,batch_20260318_6,2115,db4bcde2-7654-7ec8-49e1-28fc697f8c95,21531,full,black,2026-03-18T01:48:00+00:00,2026-03-19T23:48:00+00:00,
2154,70s vinyl record tee,mockup_approved,variation,fal-flux,"watercolor vinyl record for a guitarist, nostalgic mood, 6 colors",tee,bs_15,batch_20260414_3,2122,8edd7718-4e76-14a4-d670-8004220edf33,21541,full,royal,2026/04/14 22:08,2026-04-17T21:08:00+00:00,
2155,modern microphone tee,approved,new,nb2-4k,"vintage microphone for a guitarist, funny mood, 6 colors",tee,,batch_20260504_1,,4451ad9e-2bb3-d178-a259-dd8d6721bf57,21551,legacy-pre-funnel,navy,2026-05-04T08:23:00+00:00,2026-05-07T08:23:00+00:00,
2156,70s sheet music tee,approved,new,nb2-4k,"vintage sheet music for a guitarist, rebellious mood, 2 colors",tee,,batch_20260502_5,,26b9e8bf-68a8-ab53-d83e-ebaeaf019e10,21561,legacy-pre-funnel,black,2026-05-02T01:25:00+00:00,2026-05-05T01:25:00+00:00,
2157,50s microphone tee,declined,variation,gpt-image-2,"line art microphone for a producer, nostalgic mood, 2 colors",tee,bs_41,batch_20260507_3,2129,799b7a4e-e348-7e5f-993e-286d3ab74b35,21571,full,sports grey,2026-05-07T07:56:00+00:00,2026-05-09T11:56:00+00:00,
2158,80s turntable tee,live,new,nb2-4k,"retro turntable for a drummer, nostalgic mood, 4 colors",tee,,batch_20260313_6,,6803b0fd-cf58-ebe7-271d-00b5905716df,21581,full,navy,2026/03/13 03:34,2026-03-15T13:34:00+00:00,
2159,50s amplifier tee,mockup_approved,new,recraft-crisp,"line art amplifier for a saxophonist, chill mood, 4 colors",tee,,batch_20260315_6,,70f606c1-a1ac-f34d-8e39-56f3bfa9fcc7,21591,legacy-pre-funnel,royal,2026/03/15 23:51,2026-03-16T09:51:00+00:00,
2160,80s vinyl record tee,approved,variation,gpt-image-2,"line art vinyl record for a metalhead, proud mood, 6 colors",tee,,batch_20260430_5,2148,58127480-b4c5-ed72-8185-8223c0760cef,21601,full,MG,2026-04-30T04:55:00+00:00,2026-05-01T11:55:00+00:00,2026-04-15T08:35:00+00:00
2161,80s amplifier tee,published,new,recraft-crisp,"distressed amplifier for a classical musician, proud mood, 1 colors",tee,,batch_20260423_5,,bd5fe55d-5a68-a9ba-40fc-c2d2ad6e00eb,21611,full,white,2026-04-23T06:39:00+00:00,2026-04-24T14:39:00+00:00,
2162,70s sheet music tee,mockup_approved,variation,gpt-image-2,"distressed sheet music for a drummer, nostalgic mood, 3 colors",tee,,batch_20260123_5,2151,078bb50c-3c9a-6da3-d362-e3cc5376bc00,21621,full,sports grey,2026-01-23T02:07:00+00:00,2026-01-26T01:07:00+00:00,
2163,90s music notes tee,gate_review,new,nb2-4k,"retro music notes for a vinyl collector, proud mood, 2 colors",tee,,batch_20260210_5,,e4a54de0-dcf3-cd0f-07e9-87dc34608a38,21631,unlinked-post-funnel,charcoal,2026-02-10T12:21:00+00:00,2026-02-10T13:21:00+00:00,
2164,  90s piano keys tee,published,new,recraft-crisp,"vintage piano keys for a classical musician, chill mood, 6 colors",tee,,batch_20260130_3,,58ac05a7-1aac-a58d-c7b6-f5d005509602,21641,full,navy,2026-01-30T06:16:00+00:00,2026-01-30T17:16:00+00:00,
2165,modern turntable tee,live,variation,gpt-image-2,"retro turntable for a producer, funny mood, 2 colors",tee,bs_40,batch_20260211_5,2157,e2e9a0af-7d4a-6a37-58c3-380d32c922d5,21651,full,MG,2026-02-11T23:26:00+00:00,2026-02-12T23:26:00+00:00,
2166,modern music notes tee,approved,new,nb2-4k,"line art music notes for a guitarist, nostalgic mood, 2 colors",tee,,batch_20260430_6,,e6217dd7-d4fa-bc0b-3d7a-70b2ff1fd6ff,21661,full,charcoal,2026/04/30 17:19,2026-04-30T20:19:00+00:00,
2167,50s amplifier tee,approved,new,recraft-crisp,"vintage amplifier for a guitarist, funny mood, 2 colors",tee,,batch_20260428_4,,6401013b-4739-7dc2-a70a-0a01a76cab4c,21671,full,navy,2026-04-28T17:19:00+00:00,2026-04-30T18:19:00+00:00,
2168,80s turntable tee,live,variation,fal-flux,"line art turntable for a saxophonist, nostalgic mood, 2 colors",tee,,batch_20260113_2,2128,627a1456-4c9b-b162-3843-e4a34ae8c969,21681,full,charcoal,2026/01/13 15:29,2026-01-15T19:29:00+00:00,
2169,80s guitar tee,live,new,nb2-4k,"retro guitar for a classical musician, proud mood, 3 colors",tee,,batch_20260220_1,,269fd5f6-32a0-bd09-e8a3-b5050a23b3c2,21691,full,heather navy,2026/02/20 22:17,2026-02-23T10:17:00+00:00,
2170,50s sheet music tee,declined,new,gpt-image-2,"bold graphic sheet music for a saxophonist, chill mood, 5 colors",tee,,batch_20260128_2,,6b3c5a5d-196d-3e22-89b9-7bb4ef759b77,21701,full,charcoal,2026-01-28T08:22:00+00:00,2026-01-29T09:22:00+00:00,
2171,80s amplifier tee,live,variation,nb2-4k,"retro amplifier for a producer, rebellious mood, 6 colors",tee,bs_39,batch_20260414_2,2141,1948600d-6773-dc3c-3575-106691f26848,21711,full,charcoal,2026-04-14T13:39:00+00:00,2026-04-16T20:39:00+00:00,
2172,50s microphone tee,published,new,recraft-crisp,"watercolor microphone for a guitarist, chill mood, 5 colors",tee,,batch_20260516_2,,12690583-0a71-42a0-1f74-fbc8f3fdf542,21721,full,royal,2026/05/16 11:17,2026-05-17T12:17:00+00:00,2026-04-18T01:13:00+00:00
2173,80s vinyl record tee,published,new,nb2-4k,"vintage vinyl record for a guitarist, nostalgic mood, 5 colors",tee,,batch_20260312_2,,e836f0ee-f2e4-172d-5c8a-1e66191c9fa2,21731,full,sports grey,2026-03-12T13:32:00+00:00,2026-03-14T07:32:00+00:00,
2174,modern cassette tee,approved,new,nb2-4k,"vintage cassette for a guitarist, rebellious mood, 2 colors",tee,,batch_20260601_6,,76e949af-a45f-b844-022e-747970db5172,21741,full,charcoal,2026-06-01T00:50:00+00:00,2026-06-01T03:50:00+00:00,
